id	filename	md5	size	state
4a836377-512e-4b2c-96c3-ac3906985de0	4a836377-512e-4b2c-96c3-ac3906985de0/399e5b76-1d8d-4db9-a186-ffdc2f6e0884.rna_seq.augmented_star_gene_counts.tsv	ba43aabc38d34a19299a8bbd545271da	4233842	validated
4baea7f2-ebc6-41bf-9d87-ee39b6114c03	4baea7f2-ebc6-41bf-9d87-ee39b6114c03/ae30907a-a08a-44f3-b656-b0ba9729c8e7.rna_seq.augmented_star_gene_counts.tsv	a27244c00d94922ac159fdae92444c0b	4232995	validated
4c02a1c5-5305-4a42-8a5f-b29767cd7497	4c02a1c5-5305-4a42-8a5f-b29767cd7497/65567450-e04a-4251-9939-8d2545077236.rna_seq.augmented_star_gene_counts.tsv	d57013b598c755ae21d20cf024d41113	4239604	validated
4c5d65b1-0e25-4c82-9008-6ff9edabdc7b	4c5d65b1-0e25-4c82-9008-6ff9edabdc7b/040cf8cf-7b9d-4873-a51d-ba13bba4201a.rna_seq.augmented_star_gene_counts.tsv	235a2bb27c0dbfe631e1b7e1ef7007fb	4230021	validated
4cfd30a2-f8cf-47d9-aab0-65d68ffdff57	4cfd30a2-f8cf-47d9-aab0-65d68ffdff57/957a7228-3558-48fd-81d9-13f951e0b597.rna_seq.augmented_star_gene_counts.tsv	0a975e7a5dbaf6407f86d4c2c138dd18	4245796	validated
4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa	4d75ec26-b48f-4ca9-a1b9-4a519ee7d3aa/c5e09ad2-1f0b-4ea3-9565-a1664f1bb468.rna_seq.augmented_star_gene_counts.tsv	bf1ebd150e5584e95b6a19a9921d792b	4199414	validated
4db2d4c0-19d2-4464-97e4-2a3140994a4f	4db2d4c0-19d2-4464-97e4-2a3140994a4f/85094fa3-e9f3-4cab-8a1d-37cb0462404d.rna_seq.augmented_star_gene_counts.tsv	fb74b00d5d919437159ac96734918203	4238490	validated
4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4	4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4/bb6e957d-5069-447e-95f0-5fcac2c5e744.rna_seq.augmented_star_gene_counts.tsv	29e5f714f709a9b79b74b8d18c6949b4	4236297	validated
4f81c82d-c1a4-441f-ac6b-535c828e6c94	4f81c82d-c1a4-441f-ac6b-535c828e6c94/f02aa649-f382-4f91-9a51-ce73199f8fbc.rna_seq.augmented_star_gene_counts.tsv	6e7e8a7912928635388a0e947d12d244	4226043	validated
4f97f4d8-fc1c-4423-90de-a66470322787	4f97f4d8-fc1c-4423-90de-a66470322787/a17b6971-a249-484a-805e-d20ef3c4cd15.rna_seq.augmented_star_gene_counts.tsv	22b0ad207a6019c74d91d47ffa27f515	4236947	validated
5004071e-c48a-4c31-b78b-6619620e461d	5004071e-c48a-4c31-b78b-6619620e461d/83227973-9c84-4ee2-b567-5fd59ef885fa.rna_seq.augmented_star_gene_counts.tsv	7afb04f2d844c9821f74b31b50742f3d	4229503	validated
505dd750-d263-4990-a6a8-9ebfe6be5f44	505dd750-d263-4990-a6a8-9ebfe6be5f44/54f66d7c-b022-4df2-830d-48d55791c80e.rna_seq.augmented_star_gene_counts.tsv	258e21f865a881b108a7ac881404c4f1	4211600	validated
5083314d-3a90-4be6-a0a6-a63630e235ab	5083314d-3a90-4be6-a0a6-a63630e235ab/0f055e01-74ea-4e11-8e8f-8c22b3048875.rna_seq.augmented_star_gene_counts.tsv	a745f7b1d400685c2ee87cf66c216362	4251283	validated
